Äŕňŕ;Ęîđäčíŕňű,0;;Ďëîůŕäü ďîćŕđŕ, ęě2;Ńđĺäí˙˙ ňĺěďĺđŕňóđŕ âîçäóőŕ, Ń0;Ńđĺäí˙˙ îňíîńčňĺëüíŕ˙ âëŕćíîńňü âîçäóőŕ, %;Ęîëč÷ĺńňâî îńŕäęîâ, ěě;Íŕďđŕâëĺíčĺ âĺňđŕ â 12:00;Ńđĺäí˙˙ ńęîđîńňü âĺňđŕ, ě/c;Çŕăđ˙çíĺíčĺ 137Cs, ęÁę/ě2;Ďđčěĺ÷ŕíčĺ
;ń,ř;â,ä;;;;;;;;
05.04.19;53.114425;33.247901;;;;;;;;
05.04.19;53.13065;33.372749;;;;;;;;
05.04.19;53.131351;33.394622;;;;;;;;
05.04.19;53.226218;33.606452;;;;;;;;
05.04.19;53.191;33.604;;;;;;;;
05.04.19;53.1347;33.63715;;;;;;;;
05.04.19;53.119129;33.768275;;;;;;;;
05.04.19;53.064593;33.730159;;;;;;;;
05.04.19;52.987097;33.537139;8,99;;;;;;;
05.04.19;53.055557;33.564487;;;;;;;;
05.04.19;52.807742;33.321533;5,47;;;;;;;
05.04.19;52.694701;33.00648;;;;;;;;
05.04.19;52.582608;33.040695;1,993;;;;;;;
05.04.19;52.657;33.217;;;;;;;;
05.04.19;52.669659;33.220458;;;;;;;;
05.04.19;52.662311;33.278625;;;;;;;;
05.04.19;52.7265;33.381027;;;;;;;;
05.04.19;52.539852;33.28236;;;;;;;;
05.04.19;52.571759;33.651809;1,993;;;;;;;
05.04.19;52.539852;33.28236;;;;;;;;
05.04.19;52.528491;33.281399;;;;;;;;
05.04.19;52.525581;33.132542;;;;;;;;
05.04.19;52.460611;33.145065;3,99;;;;;;;
05.04.19;52.569255;33.651123; 1,993 ;;;;;;;
05.04.19;52.564247;33.817977;3,92;;;;;;;
05.04.19;52.584399;33.711059;;;;;;;;
05.04.19;52.59153;33.866188;;;;;;;;
05.04.19;52.721322;33.778839;5,98;;;;;;;
05.04.19;52.767512;34.098015;;;;;;;;
05.04.19;52.807323;33.965465;;;;;;;;
05.04.19;52.847622;34.360733;;;;;;;;
05.04.19;53.097734;34.053497;4,76;;;;;;;
05.04.19;53.07444;34.049117;;;;;;;;
05.04.19;53.064593;33.730159;;;;;;;;
05.04.19;53.119129;33.768275;;;;;;;;
05.04.19;53.25003;33.891884;;;;;;;;
05.04.19;53.237887;33.92435;;;;;;;;
05.04.19;53.187018;34.295242;;;;;;;;
05.04.19;53.187328;34.217716;;;;;;;;
05.04.19;53.313129;34.078258;;;;;;;;
05.04.19;53.326683;34.153179;;;;;;;;
05.04.19;53.382099;33.910675;1,993;;;;;;;
05.04.19;53.397945;34.51075;;;;;;;;
05.04.19;53.519626;34.388359;;;;;;;;
05.04.19;53.574992;34.288802;;;;;;;;
05.04.19;53.585576;34.453125;3,69;;;;;;;
05.04.19;53.611;34.419787;;;;;;;;
05.04.19;53.865292;34.117724;;;;;;;;
05.04.19;53.519626;34.388359;;;;;;;;
05.04.19;53.442176;34.420723;;;;;;;;
05.04.19;53.39466;34.512379;;;;;;;;
05.04.19;53.187018;34.295242;;;;;;;;
05.04.19;53.108204;35.01857;;;;;;;;
05.04.19;52.847622;34.360733;;;;;;;;
05.04.19;52.880772;34.543007;;;;;;;;
05.04.19;52.864475;34.552742;;;;;;;;
05.04.19;52.894379;34.638263;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę 
05.04.19;52.7029;34.550025;;;;;;;;
05.04.19;52.690879;34.543166;;;;;;;;
05.04.19;52.621132;34.53434;;;;;;;;
05.04.19;52.729728;34.808048;;;;;;;;
05.04.19;52.700911;34.7713;;;;;;;;
05.04.19;52.654942;34.822532;;;;;;;;
05.04.19;52.648247;34.945315;;;;;;;;
05.04.19;52.501534;34.465485;;;;;;;;
05.04.19;52.507027;34.571228;1,993;;;;;;;
05.04.19;52.442504;34.815219;;;;;;;;
05.04.19;52.521495;34.635841;;;;;;;;
05.04.19;52.352214;34.732261;;;;;;;;
05.04.19;52.294333;34.37751;;;;;;;;
05.04.19;52.240841;34.42343;;;;;;;;
05.04.19;52.212715;34.418411;;;;;;;;
05.04.19;52.19919;34.815673;12,22;;;;;;;
06.04.19;53.189945;31.432446;;;;;;;;
06.04.19;53.165710;31.449737;8,28;;;;;;;
06.04.19;53.187110;31.658477 ;15,08;;;;;;;
06.04.19;53.082633;31.438879 ;;;;;;;;
06.04.19;52.996768;31.423394 ;;;;;;;;
06.04.19;52.907245;31.680450 ;5,88;;;;;;;
06.04.19;52.839970;31.550600 ;;;;;;;;
06.04.19;52.808572;31.565094 ; 14,87 ;;;;;;;
06.04.19;52.837611;31.634044 ;;;;;;;;
06.04.19;52.722503;31.665774 ;;;;;;;;
06.04.19;52.712517;31.780975 ;;;;;;;;
06.04.19;52.682472;31.817267 ;;;;;;;;
06.04.19;52.684280;31.872807 ;;;;;;;;
06.04.19;52.685272;31.674058 ;;;;;;;;
06.04.19;52.677214;31.541748 ; 8,83 ;;;;;;;
06.04.19;52.559727;31.752754 ;;;;;;;;
06.04.19;53.043933;32.009357 ;;;;;;;;
06.04.19;53.034720;32.037811 ;;;;;;;;
06.04.19;52.404263;31.838498 ;;;;;;;;
06.04.19;52.329120;32.114901 ;;;;;;;;
06.04.19;52.445129;32.233886 ;5,57;;;;;;;
06.04.19;52.071277;31.965197 ;;;;;;;;
06.04.19;52.362076;32.584147 ;;;;;;;;
06.04.19;52.316966;32.702339 ;;;;;;;;
06.04.19;52.429999;32.494999 ;;;;;;;;
06.04.19;52.446465;32.590159 ;;;;;;;;
06.04.19;52.529172;32.786636 ;8,56;;;;;;;
06.04.19;52.532748;32.754107 ;;;;;;;;
06.04.19;52.544777;33.072376 ;;;;;;;;
06.04.19;52.373922;33.382644 ; 5,72 ;;;;;;;
06.04.19;52.552040;33.424175 ;;;;;;;;
06.04.19;52.593037;33.697814 ;5,59;;;;;;;
06.04.19;52.652320;33.674168 ;;;;;;;;
06.04.19;52.653000;33.402000 ;;;;;;;;
06.04.19;52.687363;33.339290 ;;;;;;;;
06.04.19;52.827246;33.322906 ;1,993;;;;;;;
06.04.19;52.746338;33.383281 ;;;;;;;;
06.04.19;52.811932;33.983818 ;;;;;;;;
06.04.19;52.845268;33.977505 ;;;;;;;;
06.04.19;52.991752;33.623568 ;;;;;;;;
06.04.19; 53.001801;33.872589 ;;;;;;;;
06.04.19;53.186587 ;33.599815 ;;;;;;;;
06.04.19;53.692901;33.366816 ;3,99;;;;;;;
06.04.19;53.552444 ;33.741889 ;;;;;;;;
06.04.19;53.623322 ;34.483639 ;;;;;;;;
06.04.19;53.444488;34.419518;;;;;;;;
06.04.19;52.515053;34.728783 ;;;;;;;;
06.04.19;52.493331 ;34.810485 ;;;;;;;;
06.04.19;52.325565 ;34.527630 ;;;;;;;;
06.04.19;52.226742;34.404715 ;1,993;;;;;;;
06.04.19;52.218999 ;34.448999 ;;;;;;;;
06.04.19;52.187877 ;34.565734 ;;;;;;;;
06.04.19;52.215600;34.858932 ;1,993;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę 
06.04.19;52.147823;34.465125 ;;;;;;;;
06.04.19;51.899799 ;34.357681;3,59;;;;;;;
07.04.19;53.199863;31.641998 ;1,993;;;;;;;
07.04.19;53.176037 ;31.721574 ;;;;;;;;
07.04.19;53.058716 ;31.981453 ;;;;;;;;
07.04.19;52.276447 ;32.684699 ;;;;;;;;
07.04.19;52.805179;32.222907 ;;;;;;;;
07.04.19;52.781999 ;32.503000 ;;;;;;;;
07.04.19;53.075465;32.252426 ;7,46;;;;;;;
07.04.19;53.059566 ;32.894736 ;;;;;;;;
07.04.19;53.985863;33.530838 ;;;;;;;;
07.04.19;53.922000;33.308000 ;;;;;;;;
07.04.19;53.918303 ;33.322040 ;;;;;;;;
07.04.19;53.851928 ;33.337265 ;;;;;;;;
07.04.19;53.800326 ;33.378036 ;;;;;;;;
07.04.19;53.744000 ;33.405000 ;;;;;;;;
07.04.19;53.799839 ;33.211669;6,42;;;;;;;
07.04.19;53.764903;33.252837 ;;;;;;;;
07.04.19;53.692234 ;33.162231 ;5,35;;;;;;;
07.04.19;53.697849 ;33.239184 ;;;;;;;;
07.04.19;53.200000 ;33.215999 ;;;;;;;;
07.04.19;53.187933;33.378524 ;11,51;;;;;;;
07.04.19;53.296921;33.597529;;;;;;;;
07.04.19;53.336627 ;33.755951 ;;;;;;;;
07.04.19;53.322627 ;33.766814 ;;;;;;;;
07.04.19;53.293223 ;33.727279 ;;;;;;;;
07.04.19;53.266098 ;33.696711 ;;;;;;;;
07.04.19;53.198352 ;33.587914 ;;;;;;;;
07.04.19;53.193740 ;33.533897 ;;;;;;;;
07.04.19;53.145882 ;33.596088 ;;;;;;;;
07.04.19;53.138736 ;33.623759 ;;;;;;;;
07.04.19;53.117999 ;33.094000 ;;;;;;;;
07.04.19;52.837202 ;33.349685;3,58;;;;;;;
07.04.19;52.797515 ;33.475905 ;;;;;;;;
07.04.19;52.592000 ;33.256000 ;;;;;;;;
07.04.19;52.630939 ;33.508117 ;;;;;;;;
07.04.19;52.609519 ;33.552368 ;;;;;;;;
07.04.19;52.606476 ;33.534363 ;;;;;;;;
07.04.19;52.488258 ;33.283642 ;;;;;;;;
07.04.19;51.905307 ;34.338455 ;1,993;;;;;;;
07.04.19;52.057557 ;34.565048 ;10,2;;;;;;;
07.04.19;52.157108 ;34.056229 ;;;;;;;;
07.04.19;52.273730 ;34.012409 ;;;;;;;;
07.04.19;52.272667 ;34.393256 ;;;;;;;;
07.04.19;52.206336 ;34.583271 ;;;;;;;;
07.04.19;52.404659 ;34.328144 ;;;;;;;;
07.04.19;52.382491;34.475261 ;;;;;;;;
07.04.19;52.486543 ;34.568481 ; 7,97 ;;;;;;;
07.04.19;52.833302 ;33.994850 ;;;;;;;;
07.04.19;52.738471;34.018992 ;;;;;;;;
07.04.19;52.842640;34.520675;;;;;;;;
07.04.19;52.964728 ;34.613360 ;;;;;;;;
07.04.19;53.023705 ;34.418696 ;;;;;;;;
07.04.19;53.085999 ;33.944000 ;;;;;;;;
07.04.19;53.203509 ;34.444598 ;;;;;;;;
07.04.19;53.182339;34.239204 ;;;;;;;;
07.04.19;53.328822;34.175720 ;7,97;;;;;;;
07.04.19;53.303844 ;34.121131 ;;;;;;;;
07.04.19;53.343184 ;34.143227 ;;;;;;;;
07.04.19;53.365772;34.272120 ;;;;;;;;
07.04.19;53.339465 ;34.349583 ;;;;;;;;
07.04.19;53.436999;34.376999 ;;;;;;;;
07.04.19;53.441723;34.416976 ;;;;;;;;
07.04.19;53.435387 ;34.384842 ;;;;;;;;
07.04.19;53.515270 ;34.376488 ;;;;;;;;
07.04.19;53.569439 ;34.360409 ;;;;;;;;
07.04.19;53.579696 ;34.465789 ;;;;;;;;
07.04.19;53.668239 ;34.021911 ;10,18;;;;;;;
07.04.19;53.686541 ;34.460678 ; 9,99;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
07.04.19;53.684704 ;34.604862 ;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
07.04.19;53.103506;35.055999 ;18,96;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
07.04.19;53.111828 ;35.228775 ;;;;;;;;
07.04.19;52.961451 ;34.623222 ;;;;;;;;
07.04.19;52.842640;34.520675 ;;;;;;;;
07.04.19;52.874504 ;34.784847 ;;;;;;;;
07.04.19;52.856064 ;34.923007 ;;;;;;;;
07.04.19;52.634590;34.790554 ;;;;;;;;
07.04.19;52.482780;34.624786 ;7,97;;;;;;;
07.04.19;52.483353 ;34.858821 ;;;;;;;;
07.04.19;52.350918 ;34.699202 ;;;;;;;;
07.04.19;52.382491 ;34.475261 ;;;;;;;;
07.04.19;52.352561 ;34.735756 ;;;;;;;;
07.04.19;52.206336 ;34.583271 ;;;;;;;;
07.04.19;52.268558 ;34.411472 ;;;;;;;;
07.04.19;52.068532;34.580841 ;10,2;;;;;;;
07.04.19;51.905307 ;34.336395 ;1,993;;;;;;;
07.04.19;51.865707 ;34.350040 ;;;;;;;;
08.04.19;52.982999 ;32.390999 ;;;;;;;;
08.04.19;52.880000 ;31.962999 ;;;;;;;;
08.04.19;52.875000;31.938999 ;;;;;;;;
08.04.19;52.806393 ;31.672165 ;;;;;;;;
08.04.19;52.137753;32.075728 ;;;;;;;;
08.04.19;52.096176 ;31.925940 ;;;;;;;;
08.04.19;52.094162;31.975777 ;;;;;;;;
08.04.19;52.123936 ;31.945283 ;;;;;;;;
08.04.19;52.118751 ;31.961767 ;;;;;;;;
08.04.19;52.351756 ;32.449355 ;;;;;;;;
08.04.19;52.337447 ;32.901695 ;;;;;;;;
08.04.19;52.982999 ;32.390999 ;;;;;;;;
08.04.19;53.147994;32.670447 ;;;;;;;;
08.04.19;52.337447;32.901695 ;;;;;;;;
08.04.19;52.640144 ;34.037017 ;;;;;;;;
08.04.19;53.494697 ;34.480830 ;;;;;;;;
08.04.19;53.494697 ;34.480830 ;;;;;;;;
08.04.19;52.077862 ;34.544094 ;;;;;;;;
09.04.19;52.883484;31.984680 ;;;;;;;;
09.04.19;52.310608 ;32.030014 ;;;;;;;;
09.04.19;52.103641 ;31.977777 ;;;;;;;;
09.04.19;52.369106 ;32.709445 ;;;;;;;;
09.04.19;52.684665 ;32.377869 ;;;;;;;;
09.04.19;53.477291 ;33.343711 ;;;;;;;;
09.04.19;53.212222 ;33.327456 ;;;;;;;;
09.04.19;53.045544 ;33.698398 ;;;;;;;;
09.04.19;53.043121;33.713268 ;;;;;;;;
09.04.19;52.962013;33.751140 ;;;;;;;;
09.04.19;52.784438 ;33.484478 ;;;;;;;;
09.04.19;52.752598 ;33.403675 ;;;;;;;;
09.04.19;52.675858 ;33.161929 ;;;;;;;;
09.04.19;52.640911 ;33.301380 ;;;;;;;;
09.04.19;52.607029 ;33.633232 ;;;;;;;;
09.04.19;52.501609 ;33.593601 ;;;;;;;;
09.04.19;51.896281 ;34.346259 ;;;;;;;;
09.04.19;51.890305 ;34.354419 ;;;;;;;;
09.04.19;52.094360 ;34.102214 ;;;;;;;;
09.04.19;52.111565 ;34.528656 ;12,02;;;;;;;
09.04.19;52.150340 ;34.443485 ;;;;;;;;
09.04.19;52.155436 ;34.519340;;;;;;;;
09.04.19;52.190086 ;34.347366;;;;;;;;
09.04.19;52.189521 ;34.509887 ;;;;;;;;
09.04.19;52.232985 ;34.351604 ;;;;;;;;
09.04.19;52.223199 ;34.426699;;;;;;;;
09.04.19;52.203625 ;34.342833 ;;;;;;;;
09.04.19;52.190086 ;34.347366 ;;;;;;;;
09.04.19;52.748855 ;34.343776 ;;;;;;;;
09.04.19;52.662674 ;34.547001 ;;;;;;;;
09.04.19;52.681252 ;34.007549 ;;;;;;;;
09.04.19;52.970181 ;33.984474 ;;;;;;;;
09.04.19;53.113472 ;33.987071 ;;;;;;;;
09.04.19;53.110602 ;34.007172 ;;;;;;;;
09.04.19;53.117485;33.999680 ;;;;;;;;
09.04.19;53.144942;34.177676 ;;;;;;;;
09.04.19;53.139317 ;34.183341 ;;;;;;;;
09.04.19;53.399280 ;33.832793 ;;;;;;;;
09.04.19;53.536980 ;33.907363 ;;;;;;;;
09.04.19;53.051868 ;35.099285 ;;;;;;;;
09.04.19;52.662674 ;34.547001 ;;;;;;;;
09.04.19;52.427325 ;34.808521 ;;;;;;;;
09.04.19;52.386799 ;34.754699 ;;;;;;;;
09.04.19;52.365280 ;34.794124 ;;;;;;;;
09.04.19;52.363368 ;34.810383 ;;;;;;;;
09.04.19;52.316887 ;34.623054 ;;;;;;;;
09.04.19;52.308048 ;34.650791 ;;;;;;;;
09.04.19;52.305091 ;34.723411 ;;;;;;;;
09.04.19;52.305026;34.626488 ;;;;;;;;
09.04.19;52.193058 ;34.667178 ;;;;;;;;
10.04.19;52.636742;32.875361;;;;;;;;
10.04.19;53.078719;35.000404 ;;;;;;;;
10.04.19;53.025522;35.274353 ;12,34;;;;;;;
10.04.19;52.866348;34.758766 ;;;;;;;;
10.04.19;52.660728;34.576412 ;;;;;;;;
10.04.19;52.654270;34.555706 ;;;;;;;;
10.04.19;52.492664;34.847785 ;;;;;;;;
10.04.19;52.274848;34.682644 ;;;;;;;;
10.04.19;52.198016 ;34.508094 ;;;;;;;;
11.04.19;53.143899 ;31.765300 ;;;;;;;;
11.04.19;53.145210 ;31.780299 ;;;;;;;;
11.04.19;52.957394 ;31.823783 ;;;;;;;;
11.04.19;52.551757 ;33.361557 ;;;;;;;;
11.04.19;53.787754 ;33.523769 ;;;;;;;;
11.04.19;53.375164 ;33.900677 ;;;;;;;;
11.04.19; 52.607117 ;33.879185 ;;;;;;;;
11.04.19;52.601451 ;33.876091 ;;;;;;;;
11.04.19;52.080746 ;34.512767 ;;;;;;;;
11.04.19;53.216610 ;34.640331 ;;;;;;;;
11.04.19;53.551266 ;34.322398 ;;;;;;;;
13.04.19;53.115460 ;31.753921 ;12,77;;;;;;;
13.04.19;53.074772 ;32.034064 ;;;;;;;;
13.04.19;52.276302 ;31.708372 ;;;;;;;;
14.04.19;52.805111 ;32.227108 ;;;;;;;;
14.04.19;52.676543 ;32.917544 ;;;;;;;;
14.04.19;53.871772 ;33.558555 ;;;;;;;;
14.04.19;53.442387 ;34.417526 ;;;;;;;;
15.04.19;52.425896 ;31.621861 ;;;;;;;;
15.04.19;52.427383 ;31.628465 ;;;;;;;;
16.04.19;53.130706 ;31.753234 ;1,993;;;;;;;Âáëčçč ňîđô˙íčęŕ
16.04.19;53.093199;32.312164 ;1,993;;;;;;;
16.04.19;53.102096;32.328197;;;;;;;;
16.04.19;52.629680;31.978922;;;;;;;;
16.04.19;52.797306;33.327454;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
16.04.19;52.803547;33.397190;;;;;;;;
16.04.19;52.981712;32.821804;;;;;;;;
16.04.19;52.984695 ;32.829921;;;;;;;;
16.04.19;53.002316 ;33.019814;;;;;;;;
16.04.19;53.003624 ;33.028888;;;;;;;;
16.04.19;52.956321 ;33.341407;;;;;;;;
16.04.19;53.257600 ;32.636200 ;;;;;;;;
16.04.19;53.008648 ;33.486110 ;;;;;;;;
16.04.19;53.095481 ;33.451930 ;;;;;;;;
16.04.19;53.105679 ;33.455215 ;;;;;;;;
16.04.19;53.058356 ;33.559195 ;;;;;;;;
16.04.19;53.100440 ;33.540737 ;;;;;;;;
16.04.19;53.180801 ;33.686763 ;;;;;;;;
16.04.19;53.239609 ;33.561279 ;;;;;;;;Âáëčçč ňîđô˙íčęŕ
16.04.19;53.278168 ;33.704464 ;;;;;;;;
16.04.19;53.301754 ;33.629924;;;;;;;;
16.04.19;53.314003 ;33.749798 ;;;;;;;;
16.04.19;53.357518 ;33.619537 ;5,52;;;;;;;
16.04.19;53.574499 ;33.634099 ;;;;;;;;
16.04.19;53.569247 ;33.628674 ;;;;;;;;
16.04.19;53.832675 ;33.513793 ;8,02;;;;;;;
16.04.19;53.847260 ;33.524093 ;2,756;;;;;;;
16.04.19;54.020519 ;33.703670 ;;;;;;;;
16.04.19;53.489230 ;34.408523;;;;;;;;
16.04.19;53.441321 ;34.416942;;;;;;;;
16.04.19;53.427685 ;34.304145;;;;;;;;
16.04.19;53.363014 ;33.880942;;;;;;;;
16.04.19;53.365150 ;33.929722;;;;;;;;
16.04.19;53.310218 ;34.124538;;;;;;;;
16.04.19;53.372390 ;33.890015;;;;;;;;
16.04.19;52.877376 ;34.829807;;;;;;;;
16.04.19;52.874648 ;34.845669;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
16.04.19;53.078139 ;34.991630;;;;;;;;
16.04.19;53.077834 ;35.002422 ;;;;;;;;
16.04.19;53.082799 ;34.995300 ;;;;;;;;
16.04.19;53.085056 ;34.992446 ;;;;;;;;
17.04.19;53.097202 ;31.434805 ;;;;;;;;
17.04.19;53.098559 ;31.474456 ;3,99;;;;;;;
17.04.19;53.129882 ;31.707916;9,14;;;;;;;
17.04.19;53.018112 ;31.388406;;;;;;;;
17.04.19;53.008708 ;31.391107;;;;;;;;
17.04.19;52.868342 ;31.628803;;;;;;;;
17.04.19;52.716746 ;31.743621;7,98;;;;;;;
17.04.19;52.618474 ;31.565780;4,55;;;;;;;
17.04.19;52.611804 ;31.593933 ;12,57;;;;;;;
17.04.19;52.534782 ;31.880969 ;;;;;;;;
17.04.19;52.200953 ;32.113747;;;;;;;;
17.04.19;52.344703 ;32.137244 ;;;;;;;;
17.04.19; 52.483784 ;32.148552 ;;;;;;;;
17.04.19;52.491066 ;32.172112 ;;;;;;;;
17.04.19;52.491314 ;32.154475 ;;;;;;;;
17.04.19;52.724461 ;32.172053;;;;;;;;
17.04.19;52.731029 ;32.199596 ;;;;;;;;
17.04.19;52.733825 ;32.181762 ;;;;;;;;
17.04.19;52.805344 ;32.224358 ;;;;;;;;
17.04.19;52.997040 ;31.975903 ;;;;;;;;
17.04.19;53.002521 ;31.985243 ;;;;;;;;
17.04.19;53.010596 ;32.094429 ;;;;;;;;
17.04.19;53.004196 ;32.113503 ;;;;;;;;
17.04.19;53.012585 ;32.112960 ;;;;;;;;
17.04.19;53.084282 ;32.193325 ;;;;;;;;
17.04.19;53.072577 ;32.291564;9,8;;;;;;;
17.04.19;52.991413 ;32.699856 ;;;;;;;;
17.04.19;52.977425 ;32.758968 ;;;;;;;;
17.04.19;52.974030 ;32.774296;;;;;;;;
17.04.19;52.966220 ;32.776751 ;;;;;;;;
17.04.19;52.574882 ;32.579563 ;;;;;;;;
17.04.19;52.673037 ;32.866310 ;;;;;;;;
17.04.19;52.391089 ;33.384327 ;;;;;;;;
17.04.19;52.593094 ;33.706917 ;;;;;;;;
17.04.19;52.633907 ;33.944035 ;;;;;;;;
17.04.19;52.639403 ;33.947483 ;;;;;;;;
17.04.19;52.883063 ;33.970482 ;;;;;;;;
17.04.19;52.744049 ;33.274245 ;;;;;;;;
17.04.19;52.772835 ;33.319209 ;;;;;;;;
17.04.19;52.940362 ;33.796691 ;5,1;;;;;;;
17.04.19;52.938713 ;33.167435 ;;;;;;;;
17.04.19;53.021202 ;33.301086 ;;;;;;;;
17.04.19;53.001278 ;33.329891 ;;;;;;;;
17.04.19;53.012203 ;33.507533 ;;;;;;;;
17.04.19;53.059593 ;33.679756 ;;;;;;;;
17.04.19;53.067573 ;33.677314 ;;;;;;;;
17.04.19;53.152546 ;33.353016 ;;;;;;;;
17.04.19;53.209702 ;33.218639 ;;;;;;;;
17.04.19;53.296452 ;33.611286 ;;;;;;;;
17.04.19;53.286060 ;33.609652 ;;;;;;;;
17.04.19;53.297080 ;33.640404 ;;;;;;;;
17.04.19;53.298626 ;33.799315 ;;;;;;;;
17.04.19;53.424160 ;33.237236;;;;;;;;
17.04.19;53.395687 ;33.237281 ;;;;;;;;
17.04.19;53.439976 ;33.056357;;;;;;;;
17.04.19;53.445495 ;33.080886 ;;;;;;;;
17.04.19;53.574188 ;33.240623 ;;;;;;;;
17.04.19;53.930313 ;33.536700;;;;;;;;
17.04.19;53.919120 ;33.525367 ;;;;;;;;
17.04.19;53.926552 ;33.620818 ;;;;;;;;
17.04.19;53.822543 ;33.445129 ;4,77;;;;;;;
17.04.19;53.826596 ;33.471908 ;7,58;;;;;;;
17.04.19;53.725013 ;33.964203;;;;;;;;
17.04.19;53.708973 ;33.432757 ;;;;;;;;
17.04.19;53.671821 ;33.503368 ;;;;;;;;
17.04.19;53.571873 ;33.667049 ;;;;;;;;
17.04.19;53.567584 ;33.710758 ;;;;;;;;
17.04.19;53.443149 ;34.417503 ;;;;;;;;
17.04.19;53.436946 ;33.726654 ;11,04;;;;;;;
17.04.19;53.345798 ;33.938136 ;;;;;;;;
17.04.19;53.351154 ;33.963145 ;;;;;;;;
17.04.19;53.353226 ;33.947338 ;;;;;;;;
17.04.19;53.357563 ;34.111602 ;;;;;;;;
17.04.19;53.307239 ;34.169899 ;;;;;;;;
17.04.19;53.309803 ;34.188057 ;;;;;;;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
17.04.19;53.272498 ;34.614227 ;;;;;;;;
17.04.19;53.225346 ;34.425972 ;;;;;;;;
17.04.19;53.195400 ;34.354500 ;;;;;;;;
17.04.19;53.193134 ;34.324944 ;;;;;;;;
17.04.19;53.091404 ;34.952778 ;;;;;;;;
17.04.19;53.095988 ;35.141689 ;;;;;;;;
17.04.19;52.736305 ;34.311061 ;;;;;;;;
17.04.19;52.683042 ;34.567794 ;5,68;;;;;;;
17.04.19;52.767462 ;34.961929 ;10,08;;;;;;;
17.04.19;52.506339 ;34.457195 ;;;;;;;;
17.04.19;52.486834 ;34.858390 ;;;;;;;;
17.04.19;52.497828 ;34.879063 ;;;;;;;;
17.04.19;52.218154 ;34.794086 ;;;;;;;;
18.04.19;53.024695 ;31.603715 ;;;;;;;;
18.04.19;52.197792 ;31.739479 ;;;;;;;;
18.04.19;52.194549 ;31.749178 ;;;;;;;;
18.04.19;52.286136 ;32.347572 ;;;;;;;;
18.04.19;52.768890 ;33.311389 ;;;;;;;;
18.04.19;52.882801 ;33.366951 ;;;;;;;;
18.04.19;52.885918 ;33.358241 ;;;;;;;;
18.04.19;53.017985 ;33.306400 ;;;;;;;;
18.04.19;53.615320 ;33.666915;1,993;;;;;;;
18.04.19;53.933249 ;33.534347 ;;;;;;;;
18.04.19;53.846832 ;33.601009 ;;;;;;;;
18.04.19;53.838328 ;33.611754 ;;;;;;;;
18.04.19;53.580444 ;34.390465 ;;;;;;;;
18.04.19;53.658573 ;33.989825 ;;;;;;;;
18.04.19;53.616951 ;33.681118 ;;;;;;;;
18.04.19;53.459743 ;33.730804 ;;;;;;;;
18.04.19;53.306488 ;34.078834 ;;;;;;;;
18.04.19;53.291507 ;34.077187 ;;;;;;;;
18.04.19;53.289288 ;34.091834;;;;;;;;
18.04.19;53.280032 ;34.097969 ;;;;;;;;
18.04.19;52.937606 ;33.808926 ;;;;;;;;
18.04.19;52.516041 ;34.697574 ;;;;;;;;
18.04.19;52.516399 ;34.717883 ;;;;;;;;
18.04.19;53.044582 ;35.026866 ;;;;;;;;
18.04.19;53.032978 ;35.265159 ;;;;;;;;
19.04.19;53.149990 ;31.717285 ;;;;;;;;
19.04.19;53.119148 ;31.440516 ;;;;;;;;
19.04.19;53.055404 ;31.708668 ;;;;;;;;
19.04.19;53.073437 ;31.472451 ;;;;;;;;
19.04.19;52.943700 ;31.514500 ;;;;;;;;
19.04.19;52.940849 ;31.505604 ;;;;;;;;
19.04.19;52.698993 ;31.792733 ;;;;;;;;
19.04.19;52.495289 ;32.472591 ;;;;;;;;
19.04.19;52.497581 ;32.445568 ;;;;;;;;
19.04.19;52.502846 ;32.454951 ;;;;;;;;
19.04.19;52.503886 ;32.478535 ;;;;;;;;
19.04.19;52.805922 ;32.224513 ;;;;;;;;
19.04.19;53.073105 ;32.323860 ;;;;;;;;
19.04.19;53.845333 ;33.323825 ;;;;;;;;Âáëčçč ňîđô˙íčęŕ
19.04.19;53.620208 ;33.675842 ;5,13;;;;;;;Âáëčçč ňîđô˙íčęŕ
19.04.19;53.584254 ;33.555527 ;;;;;;;;
19.04.19;53.555022 ;33.523911 ;;;;;;;;
19.04.19;53.593182 ;33.781615 ;;;;;;;;Âáëčçč ňîđô˙íčęŕ
19.04.19;53.314602 ;32.839386;;;;;;;;
19.04.19;53.205200 ;33.421000 ;;;;;;;;
19.04.19;53.150288 ;33.326595 ;;;;;;;;
19.04.19;53.150677 ;33.342186 ;;;;;;;;
19.04.19;52.890614 ;33.192695 ;;;;;;;;
19.04.19;52.891899 ;33.142955 ;;;;;;;;
